,ticker,name,description,logoid,type,typespecs,Value.Traded,currency,close,pricescale,minmov,fractional,minmove2,change,volume,relative_volume_10d_calc,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,market,sector,recommendation_mark
386,NASDAQ:BULL,BULL,Webull Corporation,webull,stock,['common'],248362719.84,USD,14.88,100,1,false,0,-0.7999999999999948,16691043,1.2377584513967896,7213033367.0720005,USD,96.18616677440207,0.1547,-2.397476340694005,0.0,Technology services,america,Technology Services,
387,NASDAQ:CTAS,CTAS,Cintas Corporation,cintas,stock,['common'],248105383.16,USD,223.88,100,1,false,0,-1.0562602200910483,1108207,0.8327669872270793,90218701968.27524,USD,50.865633662016634,4.4014,16.2085808580858,0.689441817297918,Consumer services,america,Consumer Services,1.818182
388,NYSE:TRV,TRV,"The Travelers Companies, Inc.",travelers,stock,['common'],247899399.14,USD,264.26,100,1,false,0,-0.23030165741685116,938089,0.8134753895444684,59493870129.97229,USD,11.685371397238951,22.6146,43.03713402022732,1.60456072790426,Finance,america,Finance,1.730769
389,NYSE:CRS,CRS,Carpenter Technology Corporation,carpenter-technology,stock,['common'],246094733.65,USD,248.35,100,1,false,0,-0.15679022272252746,990919,0.8978643398209561,12362700020.93652,USD,33.474410642800336,7.4191,100.65179175118324,0.321620969687224,Non-energy minerals,america,Non-Energy Minerals,1.125
390,NYSE:ED,ED,"Consolidated Edison, Inc.",consolidated-edison,stock,['common'],245429789.84,USD,104.12,100,1,false,0,-0.34456355283307755,2357182,1.0334103793739324,37551050155.763016,USD,18.87873513199884,5.5152,7.262048309930378,3.21592649310873,Utilities,america,Utilities,2.066667
391,NYSE:TFC,TFC,Truist Financial Corporation,truist-financial,stock,['common'],243861128.17,USD,42.83,100,1,false,0,-0.5572324123519897,5693699,0.9341147981466275,55226508396.831665,USD,11.638903231066061,3.6799,,4.8293475737172,Finance,america,Finance,1.66
392,NASDAQ:CORZ,CORZ,"Core Scientific, Inc.",core-scientific,stock,['common'],241374321.54999998,USD,14.53,100,1,false,0,0.8327550312283083,16612135,1.1741306487359082,4412676437.6183195,USD,,-0.5718,86.942522436117,0.0,Technology services,america,Technology Services,1.625
393,NASDAQ:LNW,LNW,"Light & Wonder, Inc.",scientific-games,stock,['common'],240965760.0,USD,84.0,100,1,false,0,6.517879786964241,2868640,1.8739051728102412,7051513970.7329445,USD,21.26313124920896,3.9505,18.772736838940503,0.0,Consumer services,america,Consumer Services,1.34
394,NASDAQ:EXE,EXE,Expand Energy Corporation,chesapeake-energy,stock,['common'],240959069.2,USD,97.96,100,1,false,0,-1.1902360298567751,2459770,0.686332489149143,23328750243.458138,USD,253.4540750323415,0.3865,-86.9689817936615,2.31995158361912,Energy minerals,america,Energy Minerals,1.155172
395,NASDAQ:BKR,BKR,Baker Hughes Company,baker-hughes,stock,['common'],240556684.20000002,USD,42.7,100,1,false,0,-1.3629013629013542,5633646,0.7661634122803231,42097040611.96813,USD,13.96931331174142,3.0567,54.72261591415267,2.03280203280203,Industrial services,america,Industrial Services,1.384615
396,NYSE:USFD,USFD,US Foods Holding Corp.,us-foods,stock,['common'],240223701.08999997,USD,78.27,100,1,false,0,-2.23582313265052,3069167,1.1356234727592667,17624181815.371597,USD,33.45872696960629,2.3393,11.24690888339359,0.0,Distribution services,america,Distribution Services,1.25
397,NASDAQ:RIOT,RIOT,"Riot Platforms, Inc.",riot-blockchain,stock,['common'],239327975.92,USD,11.11,100,1,false,0,0.27075812274367655,21541672,0.7038819740757125,4106513717.907942,USD,,-0.4639,-179.87258953168043,0.0,Technology services,america,Technology Services,1.147059
398,NYSE:GWW,GWW,"W.W. Grainger, Inc.",grainger,stock,['common'],239133209.12,USD,939.76,100,1,false,0,-1.0914295938450533,254462,0.6167826286135346,44950827087.679375,USD,23.71322880025839,39.6302,8.050145047658527,0.885142033195458,Distribution services,america,Distribution Services,1.952381
399,NYSE:EQH,EQH,"Equitable Holdings, Inc.",axa-equitable-hldgs,stock,['common'],238037851.57999998,USD,53.11,100,1,false,0,2.173913043478266,4481978,1.5046959198402048,16021255038.782608,USD,42.83409952415517,1.2399,-48.31596498541059,1.90457868410927,Finance,america,Finance,1.166667
400,NYSE:RMD,RMD,ResMed Inc.,resmed,stock,['common'],237469750.4,USD,284.32,100,1,false,0,0.14793941528707852,835220,0.6223771106625877,41689104567.24875,USD,29.902924874580616,9.5081,37.36852750809063,0.746741810496654,Health technology,america,Health Technology,1.462963
401,NYSE:EAT,EAT,"Brinker International, Inc.",brinker-international,stock,['common'],237168081.37,USD,152.09,100,1,false,0,0.07896295321445321,1559393,1.394700365249642,6760575884.379417,USD,20.984877752635356,7.2476,115.05593305836624,0.0,Consumer services,america,Consumer Services,1.75
402,NYSE:AA,AA,Alcoa Corporation,alcoa,stock,['common'],236752669.23,USD,29.33,100,1,false,0,-2.7842227378190367,8072031,1.5503161311387013,7593969163.988398,USD,7.523213461242497,3.8986,,1.32582035134239,Non-energy minerals,america,Non-Energy Minerals,1.571429
403,NASDAQ:CROX,CROX,"Crocs, Inc.",crocs,stock,['common'],235511958.0,USD,76.56,100,1,false,0,1.7543859649122906,3076175,0.8607589744198161,4181504899.052632,USD,20.557987164684086,3.7241,-71.99061364781625,0.0,Consumer non-durables,america,Consumer Non-Durables,1.647059
404,NYSE:ONTO,ONTO,Onto Innovation Inc.,onto-innovation,stock,['common'],235401272.0,USD,104.66,100,1,false,0,1.7301710730948687,2249200,1.2644164528621196,5128713557.257388,USD,25.90401702843848,4.0403,20.68522611864509,0.0,Electronic technology,america,Electronic Technology,1.4
405,NYSE:STZ,STZ,"Constellation Brands, Inc.",constellation-brands,stock,['common'],235312096.8,USD,168.72,100,1,false,0,-1.101992966002342,1394690,0.9285354772734535,29743765547.119343,USD,,-2.3876,-117.75853861716053,2.37983587338804,Consumer non-durables,america,Consumer Non-Durables,1.46
406,NYSE:FIS,FIS,"Fidelity National Information Services, Inc.",fidelity-information-services,stock,['common'],234968198.58,USD,69.87,100,1,false,0,-1.8128161888701408,3362934,0.806487036119961,36498590470.6737,USD,261.5874204417821,0.2671,102.50189537528433,2.13603147835863,Technology services,america,Technology Services,1.5
407,NASDAQ:FAST,FAST,Fastenal Company,fastenal,stock,['common'],234413990.72000003,USD,47.84,100,1,false,0,-0.31256511773285806,4899958,0.7735969782853608,54902936705.47697,USD,46.23562385232435,1.0347,3.026983968933584,1.77120233381955,Distribution services,america,Distribution Services,2.0
408,NYSE:GIS,GIS,"General Mills, Inc.",general-mills,stock,['common'],234294997.65,USD,49.35,100,1,false,0,-0.9632751354605597,4747619,0.9055058563923354,26768797627.1162,USD,12.063949935218911,4.0907,-5.017646512491872,4.83644390929159,Consumer non-durables,america,Consumer Non-Durables,1.886364
409,NYSE:DOV,DOV,Dover Corporation,dover,stock,['common'],233840891.67,USD,175.29,100,1,false,0,1.0200553250345676,1334023,1.2491033343648714,24038300163.971127,USD,10.568233201700178,16.5865,54.6627751927865,1.18718303365606,Producer manufacturing,america,Producer Manufacturing,1.47619
410,NYSE:IOT,IOT,Samsara Inc.,samsara,stock,['common'],233435800.0,USD,32.5,100,1,false,0,-3.675163011262602,7182640,1.5715444091305115,18503419422.050972,USD,,-0.216,57.547169811320764,0.0,Technology services,america,Technology Services,1.386364
411,NYSE:BLDR,BLDR,"Builders FirstSource, Inc.",builders-firstsource,stock,['common'],233308484.64,USD,128.76,100,1,false,0,-2.602118003025717,1811964,0.7067912599545647,14234022173.059607,USD,19.547890509951568,6.5869,-42.14354100606944,0.0,Retail trade,america,Retail Trade,1.454545
412,NASDAQ:NTNX,NTNX,"Nutanix, Inc.",nutanix,stock,['common'],232741043.2,USD,68.8,100,1,false,0,-3.9106145251396613,3382864,1.5884796178555105,18443726316.31285,USD,98285.71428571429,0.0007,,0.0,Technology services,america,Technology Services,1.210526
413,NYSE:LUV,LUV,Southwest Airlines Company,southwest,stock,['common'],231341923.22,USD,29.06,100,1,false,0,-1.890614449696159,7960837,0.7530557653516081,15261954503.134367,USD,43.699248120300744,0.665,464.0373197625106,2.43079000675219,Transportation,america,Transportation,2.041667
414,NYSE:DT,DT,"Dynatrace, Inc.",dynatrace,stock,['common'],230305753.88,USD,46.04,100,1,false,0,-0.43252595155709955,5002297,1.35327587888386,13881348534.591696,USD,28.33405132623546,1.6249,214.0510243525319,0.0,Technology services,america,Technology Services,1.328571
415,NASDAQ:QUBT,QUBT,Quantum Computing Inc.,quantum-computing,stock,['common'],230289259.32000002,USD,16.46,100,1,false,0,2.0458772473651696,13990842,0.9501552605592706,2631130461.1977687,USD,,-0.4776,-39.97655334114889,0.0,Technology services,america,Technology Services,1.5
416,NASDAQ:PTON,PTON,"Peloton Interactive, Inc.",peloton-interactive-inc,stock,['common'],230187366.75,USD,8.25,100,1,false,0,5.229591836734696,27901499,1.3057039048763353,3287056230.8992352,USD,,-0.3089,79.65755679947316,0.0,Consumer services,america,Consumer Services,1.547619
417,NASDAQ:CSGP,CSGP,"CoStar Group, Inc.",costar-group,stock,['common'],229200015.0,USD,92.5,100,1,false,0,-2.1164021164021163,2477838,0.8644075246745526,39187658309.78835,USD,362.88740682620636,0.2549,-51.2246460007654,0.0,Technology services,america,Technology Services,1.416667
418,NASDAQ:DOCU,DOCU,"DocuSign, Inc.",docusign,stock,['common'],228419545.32,USD,67.14,100,1,false,0,-2.9628559040323705,3402138,1.7195514265531642,13566494144.619743,USD,12.687794092635638,5.2917,930.1148530270584,0.0,Technology services,america,Technology Services,1.73913
419,NASDAQ:AEP,AEP,"American Electric Power Company, Inc.",american-electric-power,stock,['common'],227751776.0,USD,112.0,100,1,false,0,-0.4444444444444444,2033498,0.45283530293687196,59897010742.61333,USD,16.407131242400716,6.8263,36.223583644309635,3.26222222222222,Utilities,america,Utilities,1.772727
420,NYSE:SGI,SGI,Somnigroup International Inc.,tempur-sealy-international,stock,['common'],226973189.58999997,USD,76.27,100,1,false,0,1.761174116077376,2975917,1.011479146990679,15908768503.510204,USD,53.40662418598137,1.4281,-31.84269555672219,0.747164776517679,Consumer durables,america,Consumer Durables,1.3
421,NYSE:CHD,CHD,"Church & Dwight Company, Inc.",church-and-dwight,stock,['common'],226464453.66,USD,91.66,100,1,false,0,0.813902331720188,2470701,0.8945247266816593,22329171924.750767,USD,43.23380972595633,2.1201,-34.70588235294118,1.2730972283326,Consumer non-durables,america,Consumer Non-Durables,1.88
422,NYSE:EW,EW,Edwards Lifesciences Corporation,edwards,stock,['common'],225471747.35999998,USD,78.16,100,1,false,0,-0.24250159540523003,2884746,0.6593881632809014,45887733197.81186,USD,53.35882031676679,1.4648,-39.71272173519364,0.0,Health technology,america,Health Technology,1.541667
423,NYSE:CW,CW,Curtiss-Wright Corporation,curtiss-wright,stock,['common'],225381845.67000002,USD,489.47,100,1,false,0,3.6068835594691318,460461,1.0728760032415017,18442303342.028152,USD,41.297121258141814,11.8524,16.228487374356458,0.184154266240501,Electronic technology,america,Electronic Technology,1.388889
424,NASDAQ:RDNT,RDNT,"RadNet, Inc.",radnet,stock,['common'],224686574.0,USD,62.0,100,1,false,0,16.191904047976013,3623977,4.829728339383859,4767172448.688157,USD,,-0.2064,-240.59945504087193,0.0,Health services,america,Health Services,1.071429
425,NYSE:FOUR,FOUR,"Shift4 Payments, Inc.",shift4-payments,stock,['common'],223332040.08,USD,82.98,100,1,false,0,1.6787158436466176,2691396,0.8834161979002274,7338014265.204754,USD,30.748137992366697,2.6987,63.20149975810354,0.0,Commercial services,america,Commercial Services,1.26087
426,NASDAQ:MRNA,MRNA,"Moderna, Inc.",moderna,stock,['common'],222908524.29,USD,25.47,100,1,false,0,-2.4885145482389053,8751807,0.9767987763316527,9909861358.289816,USD,,-7.5183,51.13163642036296,0.0,Health technology,america,Health Technology,1.928571
427,NASDAQ:ULTA,ULTA,"Ulta Beauty, Inc.",ulta-beauty,stock,['common'],222841102.79999998,USD,498.7,100,1,false,0,0.09835210051986293,446844,0.816319223191998,22414373443.67616,USD,19.475828025353334,25.6061,-0.14117298370269962,0.0,Retail trade,america,Retail Trade,1.660714
428,NASDAQ:AKAM,AKAM,"Akamai Technologies, Inc.",akamai,stock,['common'],221839461.77,USD,70.61,100,1,false,0,0.11342691053452189,3141757,1.282670358800283,10323631968.807457,USD,25.034568338946993,2.8205,-30.07660460619282,0.0,Technology services,america,Technology Services,1.592593
429,NASDAQ:PODD,PODD,Insulet Corporation,insulet,stock,['common'],221270552.71999997,USD,304.84,100,1,false,0,-0.7359166395311129,725858,0.9221025357572012,21458459987.729595,USD,92.77214766121915,3.2859,-40.327970072276905,0.0,Health technology,america,Health Technology,1.25
430,NASDAQ:AVAV,AVAV,"AeroVironment, Inc.",aerovironment,stock,['common'],219643761.96,USD,244.44,100,1,false,0,-1.2164073550212129,898559,1.0934233292864521,12061280252.510326,USD,158.37760787870934,1.5434,-30.115462983925735,0.0,Electronic technology,america,Electronic Technology,1.041667
431,NYSE:CBRE,CBRE,CBRE Group Inc,cbre-group,stock,['common'],218291943.10000002,USD,153.49,100,1,false,0,-1.2290862290862268,1422190,0.6563150415571436,45671610980.66203,USD,43.00282968649315,3.5693,19.482475814280463,0.0,Finance,america,Finance,1.428571
432,NASDAQ:WIX,WIX,Wix.com Ltd.,wix,stock,['common'],218043576.24,USD,115.43,100,1,false,0,-6.03988603988603,1888968,0.9903288996184784,6425777330.551568,USD,41.54100838521611,2.7787,123.65582743077917,0.0,Technology services,america,Technology Services,1.203704
433,NYSE:BE,BE,Bloom Energy Corporation,bloom-energy,stock,['common'],216752894.85,USD,37.65,100,1,false,0,2.3097826086956563,5757049,0.4821497972818976,8810023409.873642,USD,8010.6382978723395,0.0047,,0.0,Producer manufacturing,america,Producer Manufacturing,1.645833
434,NYSE:VEEV,VEEV,Veeva Systems Inc.,veeva-systems,stock,['common'],216247044.48,USD,276.96,100,1,false,0,-1.832488569099357,780788,0.6693187228502993,45258660857.021095,USD,58.68915683075162,4.7191,39.17364633714758,0.0,Technology services,america,Technology Services,1.483871
435,NYSE:CLX,CLX,Clorox Company (The),clorox,stock,['common'],215791266.93,USD,122.09,100,1,false,0,-2.226315367982703,1767477,0.815135889186933,15047935613.28053,USD,18.712831831279505,6.5244,191.31987854974108,3.90806438696244,Consumer non-durables,america,Consumer Non-Durables,2.090909
436,NYSE:ATO,ATO,Atmos Energy Corporation,atmos-energy,stock,['common'],215617993.35999998,USD,165.04,100,1,false,0,0.4565098301783432,1306459,1.207078868933915,26492809707.20214,USD,22.791172977601015,7.2414,6.39417002145103,2.07864142674539,Utilities,america,Utilities,1.71875
437,NYSE:QS,QS,QuantumScape Corporation,quantumscape,stock,['common'],215367167.08,USD,9.08,100,1,false,0,3.6529680365296837,23718851,0.5390842331167236,5139481174.863014,USD,,-0.866,9.20528412665129,0.0,Producer manufacturing,america,Producer Manufacturing,2.25
438,NASDAQ:WTW,WTW,Willis Towers Watson Public Limited Company,willis-towers-watson,stock,['common'],214931880.67000002,USD,329.17,100,1,false,0,0.4026231508311707,652951,0.7906558055746508,32109872100.732075,USD,230.04402823397862,1.4309,-86.33581298522714,1.09806313863047,Finance,america,Finance,1.404762
439,NYSE:RSG,RSG,"Republic Services, Inc.",republic-services,stock,['common'],214331059.08,USD,237.03,100,1,false,0,0.7737766251434859,904236,0.5390417421192726,74004518001.18939,USD,35.03665819192337,6.7652,13.331323081046667,0.98635262106203,Industrial services,america,Industrial Services,1.456522
440,NYSE:CLF,CLF,Cleveland-Cliffs Inc.,cleveland-cliffs,stock,['common'],214239841.92000002,USD,9.72,100,1,false,0,1.673640167364018,22041136,1.06829224836883,4808438351.585773,USD,,-3.4128,-4382.057716436638,0.0,Non-energy minerals,america,Non-Energy Minerals,1.866667
441,NYSE:CNP,CNP,"CenterPoint Energy, Inc (Holding Co)",centerpoint-energy,stock,['common'],213207207.43,USD,38.57,100,1,false,0,-0.6695853721349421,5527799,0.9069501734990845,25180999152.274532,USD,26.879921945780193,1.4349,-11.201188192338625,2.1890291012104,Utilities,america,Utilities,1.735294
442,NYSE:BJ,BJ,"BJ's Wholesale Club Holdings, Inc.",bjs-whsl-club-hldgs,stock,['common'],212861202.4,USD,107.44,100,1,false,0,-0.6289308176100692,1981210,1.1471916066669723,14187528101.345911,USD,24.980817968332207,4.3009,11.691380787908708,0.0,Retail trade,america,Retail Trade,1.48
443,NYSE:WSM,WSM,"Williams-Sonoma, Inc.",williams-sonoma,stock,['common'],212345400.0,USD,200.0,100,1,false,0,0.29084344599338713,1061727,0.7833277101715435,24599612201.384014,USD,22.639800769753226,8.834,8.431220925237197,1.23357737438572,Retail trade,america,Retail Trade,1.652174
444,NYSE:AFL,AFL,AFLAC Incorporated,aflac,stock,['common'],209690251.54,USD,104.17,100,1,false,0,0.6278979907264352,2012962,0.7563658329163474,55713393665.98126,USD,23.55242035768387,4.4229,-53.20326304317924,2.08655332302937,Finance,america,Finance,2.058824
445,NYSE:ZETA,ZETA,Zeta Global Holdings Corp.,zeta,stock,['common'],208419673.56,USD,17.995,100,1,false,0,-3.9241857981847277,11582088,0.8642849129461568,4238616644.4257884,USD,,-0.1922,78.07687920611383,0.0,Technology services,america,Technology Services,1.21875
446,NASDAQ:WYNN,WYNN,"Wynn Resorts, Limited",wynn-resorts,stock,['common'],208253921.22,USD,108.63,100,1,false,0,2.0862700873978,1917094,0.9366319662434263,11294971057.94446,USD,32.046138415245736,3.3898,-55.00544214075235,0.93976130062964,Consumer services,america,Consumer Services,1.333333
447,NYSE:PRU,PRU,"Prudential Financial, Inc.",prudential,stock,['common'],206531668.38000003,USD,103.26,100,1,false,0,-0.03872216844142502,2000113,0.9390122083939099,36347521073.58412,USD,22.846649113879238,4.5197,-42.21884148758006,5.13068731848984,Finance,america,Finance,2.025
448,NASDAQ:NDAQ,NDAQ,"Nasdaq, Inc.",nasdaq,stock,['common'],206123328.12,USD,96.94,100,1,false,0,0.09292720702117027,2126298,0.65549394180048,55623708433.62066,USD,37.247368016598784,2.6026,49.54033555504481,1.02219927723283,Finance,america,Finance,1.333333
449,NASDAQ:Z,Z,"Zillow Group, Inc.",zillow-group,stock,['common'],203990589.4,USD,79.4,100,1,false,0,-1.8783984181908007,2569151,0.883503939184938,18997585978.311916,USD,,-0.2669,55.825885468387945,0.0,Technology services,america,Technology Services,1.62069
450,NASDAQ:NXST,NXST,"Nexstar Media Group, Inc.",nexstar-media,stock,['common'],203216130.95999998,USD,194.07,100,1,false,0,3.8918629550321096,1047128,3.3127443127101452,5850992127.615417,USD,9.78269088269542,19.8381,55.55024111028345,3.80085653104925,Consumer services,america,Consumer Services,1.363636
451,NYSE:NUE,NUE,Nucor Corporation,nucor,stock,['common'],203039218.8,USD,137.72,100,1,false,0,-0.9066052669448778,1474290,0.7695556439796283,31778958370.478634,USD,24.861449589313114,5.5395,-60.04543979227523,1.57576629730897,Non-energy minerals,america,Non-Energy Minerals,1.21875
452,NYSE:CSL,CSL,Carlisle Companies Incorporated,carlisle-cos,stock,['common'],202824955.92000002,USD,366.36,100,1,false,0,-0.057287830428016356,553622,0.8739772102448917,15662160040.211147,USD,20.355142679349274,17.9984,6.1752282970339145,1.09119677005756,Producer manufacturing,america,Producer Manufacturing,1.55
453,NYSE:PSX,PSX,Phillips 66,phillips-66,stock,['common'],201184611.25,USD,118.37,100,1,false,0,-0.6379585326953672,1699625,0.7280090197088966,47836184837.915474,USD,28.487196765498656,4.1552,-64.32079684011678,3.90329891714933,Energy minerals,america,Energy Minerals,1.586957
454,NASDAQ:STRL,STRL,"Sterling Infrastructure, Inc.",sterling-construction,stock,['common'],200445146.64000002,USD,289.86,100,1,false,0,-4.238660015197062,691524,1.090733065478148,8817492088.79679,USD,31.514742976428636,9.1976,76.74096848578017,0.0,Industrial services,america,Industrial Services,1.0
455,NASDAQ:CFLT,CFLT,"Confluent, Inc.",confluent,stock,['common'],200397268.8,USD,15.91,100,1,false,0,-2.5719534598897624,12595680,0.8534740297571051,5484878889.184324,USD,,-0.9374,21.007836858515216,0.0,Technology services,america,Technology Services,1.361111
456,CBOE:CBOE,CBOE,"Cboe Global Markets, Inc.",cboe-global-markets,stock,['common'],200380708.32,USD,253.24,100,1,false,0,0.26130334943384137,791268,0.7247724472377661,26486405641.72033,USD,29.6874633654545,8.5302,18.056881876686738,0.997703697838309,Finance,america,Finance,1.975
457,NYSE:EIX,EIX,Edison International,edison-international,stock,['common'],200100306.25,USD,55.25,100,1,false,0,2.7524641993676715,3621725,0.7675910327284595,21262079503.891575,USD,8.118314329375808,6.8056,173.6029589129211,6.06750976380882,Utilities,america,Utilities,1.416667
458,NYSE:DKS,DKS,Dick's Sporting Goods Inc,dicks-sporting-goods,stock,['common'],199878057.4,USD,211.88,100,1,false,0,0.3029729217951081,943355,0.9476999198224098,16970164956.586824,USD,15.141207409101302,13.9936,15.92742937619088,2.18945275516001,Retail trade,america,Retail Trade,1.62963
459,NASDAQ:SRPT,SRPT,"Sarepta Therapeutics, Inc.",sarepta-therapeutics,stock,['common'],199225583.70000002,USD,17.94,100,1,false,0,-1.5907844212835938,11105105,0.49745319363588103,1752979068.1349425,USD,,-0.7586,-287.54017305315205,0.0,Health technology,america,Health Technology,1.931034
460,NASDAQ:ACGL,ACGL,Arch Capital Group Ltd.,arch-capital,stock,['common'],198871903.44,USD,89.88,100,1,false,0,1.1820330969267108,2212638,0.8854625127558655,33545039087.75414,USD,9.28397306119076,9.6812,-31.893519430452766,0.0,Finance,america,Finance,1.470588
461,NYSE:PHM,PHM,"PulteGroup, Inc.",pulte-group,stock,['common'],198497558.8,USD,120.2,100,1,false,0,-1.1838211114764863,1651394,0.9341650000240416,23715168624.68596,USD,8.986042478114276,13.3763,1.973714303139346,0.707004274909569,Consumer durables,america,Consumer Durables,1.441176
462,NYSE:AVTR,AVTR,"Avantor, Inc.",avantor,stock,['common'],197477953.2,USD,12.1,100,1,false,0,5.217391304347823,16320492,0.8487432402720146,8249038373.113043,USD,12.01588877855015,1.007,90.17941454202077,0.0,Distribution services,america,Distribution Services,1.630435
463,NASDAQ:EXC,EXC,Exelon Corporation,exelon,stock,['common'],196564742.98,USD,44.71,100,1,false,0,-1.345984112974403,4396438,0.626107764599131,45156532088.292145,USD,16.972894996583403,2.6342,8.644724903076797,3.44218887908208,Utilities,america,Utilities,1.815789
464,NYSE:BBY,BBY,"Best Buy Co., Inc.",best-buy,stock,['common'],196339217.95000002,USD,68.59,100,1,false,0,-0.5509641873278172,2862505,1.0268314443972373,14496270062.501379,USD,16.762793880443816,4.0918,-28.343519604924435,5.48064375815572,Retail trade,america,Retail Trade,1.758621
465,NYSE:PPG,PPG,"PPG Industries, Inc.",ppg-industries,stock,['common'],195799524.95999998,USD,106.52,100,1,false,0,-0.40205703599813636,1838148,0.71527557352758,24041562989.080875,USD,18.886859696093904,5.6399,-7.566867706831001,2.54324450677887,Process industries,america,Process Industries,1.62963
466,NYSE:LVS,LVS,Las Vegas Sands Corp.,las-vegas-sands,stock,['common'],195588235.04000002,USD,53.02,100,1,false,0,0.741022230666921,3688952,0.891745519929696,36395771314.611435,USD,26.772369218339733,1.9804,-7.110694183864924,1.71005130153905,Consumer services,america,Consumer Services,1.386364
467,NYSE:W,W,Wayfair Inc.,wayfair,stock,['common'],194352918.24,USD,71.76,100,1,false,0,-0.8428907005665321,2708374,0.45990311546258394,9304469031.79218,USD,,-2.3991,54.65439355850833,0.0,Retail trade,america,Retail Trade,1.527027
468,NYSE:IR,IR,Ingersoll Rand Inc.,ingersoll-rand,stock,['common'],194109990.25,USD,76.45,100,1,false,0,0.7379101330873663,2539045,0.5862073376065914,30385244500.41244,USD,59.68925671455341,1.2808,-36.675566103035706,0.105415733298195,Producer manufacturing,america,Producer Manufacturing,1.631579
469,NYSE:IQV,IQV,"IQVIA Holdings, Inc.",iqvia,stock,['common'],193218561.0,USD,180.09,100,1,false,0,0.12787723785165672,1072900,0.6651343798965629,30615300104.132988,USD,26.086011848718805,6.9037,-10.463653459568121,0.0,Health technology,america,Health Technology,1.307692
470,NYSE:HPQ,HPQ,HP Inc.,hp,stock,['common'],192346803.05,USD,25.51,100,1,false,0,-2.297970126388349,7540055,0.9880145147970131,23960851937.91038,USD,9.83195868341941,2.5946,-12.59558699679974,4.38069705093834,Technology services,america,Technology Services,1.888889
471,NYSE:CPNG,CPNG,"Coupang, Inc.",coupang,stock,['common'],191870697.5,USD,27.67,100,1,false,0,-0.5749191519942386,6934250,0.5110895392683598,50444213863.27633,USD,139.32527693857,0.1986,-65.78221915920055,0.0,Retail trade,america,Retail Trade,1.333333
472,NYSE:FN,FN,Fabrinet,fabrinet,stock,['common'],190878464.66000003,USD,332.41,100,1,false,0,-3.366376929561901,574226,1.0426073372120976,11910467405.794619,USD,37.0497102095408,8.972,19.05994134586036,0.0,Electronic technology,america,Electronic Technology,1.5
473,NASDAQ:UTHR,UTHR,United Therapeutics Corporation,united-therapeutics,stock,['common'],189241457.86,USD,300.43,100,1,false,0,-0.354892205638472,629902,0.7109456845542095,13587325633.582718,USD,11.73064383246065,25.6107,17.65567933846332,0.0,Health technology,america,Health Technology,1.333333
474,NASDAQ:CDW,CDW,CDW Corporation,cdw,stock,['common'],188147743.3,USD,160.15,100,1,false,0,-1.7002209673459259,1174822,0.8435863755452997,20989378113.77425,USD,19.908754133412895,8.0442,-1.4481034989708892,1.53142646697766,Technology services,america,Technology Services,1.5
475,NYSE:VIK,VIK,Viking Holdings Ltd,viking-ltd,stock,['common'],187956236.39999998,USD,57.8,100,1,false,0,2.1562389536938826,3251838,1.3185359094505091,25614555890.827145,USD,46.923201818477025,1.2318,,0.0,Consumer services,america,Consumer Services,1.34375
476,NYSE:CAG,CAG,"ConAgra Brands, Inc.",conagra-brands,stock,['common'],187584508.72,USD,19.27,100,1,false,0,0.10389610389610168,9734536,0.7753790884398523,9200326477.862856,USD,8.022147287789851,2.4021,233.20848938826467,7.27272727272727,Consumer non-durables,america,Consumer Non-Durables,1.975
477,NYSE:JBL,JBL,Jabil Inc.,jabil,stock,['common'],187550042.26,USD,222.67,100,1,false,0,-0.7444058126058732,842278,0.6851783820614752,23896684019.822098,USD,43.288166566224064,5.1439,-53.19216699728829,0.142640634750825,Producer manufacturing,america,Producer Manufacturing,1.291667
478,NASDAQ:VTRS,VTRS,Viatris Inc.,viatris,stock,['common'],187415813.54,USD,9.86,100,1,false,0,1.6494845360824757,19007689,2.1015137525971253,11495498387.587627,USD,,-2.9088,-435.49337260677464,4.94845360824742,Health technology,america,Health Technology,1.863636
479,NYSE:WEC,WEC,"WEC Energy Group, Inc.",wec-energy,stock,['common'],186605040.38,USD,109.67,100,1,false,0,-0.6162211146352449,1701514,0.6996108361939773,35299086947.07422,USD,21.02286886345774,5.2167,20.458586371718198,3.13094698685999,Utilities,america,Utilities,1.777778
480,NYSE:HAL,HAL,Halliburton Company,halliburton,stock,['common'],185477296.5,USD,20.5,100,1,false,0,-1.9138755980861177,9047673,0.6070598173664848,17478342973.492825,USD,9.591540728957094,2.1373,-29.01693789438724,3.25358851674641,Industrial services,america,Industrial Services,1.433333
481,NYSE:RJF,RJF,"Raymond James Financial, Inc.",raymond-james,stock,['common'],185203840.64,USD,164.92,100,1,false,0,0.0,1122992,1.3637787262361685,32882404325.000004,USD,16.186877361731362,10.1885,14.989165274705421,1.18239146252729,Finance,america,Finance,1.733333
482,NYSE:STT,STT,State Street Corporation,state-street,stock,['common'],185155148.22,USD,109.83,100,1,false,0,-1.125315088224703,1685834,1.2089183647331676,31158260037.380806,USD,12.307675067516836,8.9237,67.61899395168864,2.73676629456248,Finance,america,Finance,1.555556
