,ticker,name,description,logoid,type,typespecs,cash_n_short_term_invest_fq,fundamental_currency_code,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
298,NASDAQ:MBLY,MBLY,Mobileye Global Inc.,mobileye-global,stock,['common'],1709000000.0,USD,13.5,100,1,false,0,USD,-0.7352941176470562,5497390,11087198644.632353,,-3.6434,-1211.5190784737222,0.0,Technology services,Technology Services,america,1.548387,0.8945894602478636
299,NYSE:LYB,LYB,LyondellBasell Industries NV,lyondellbasell,stock,['common'],1704000000.0,USD,48.34,100,1,false,0,USD,-1.4675907052588644,6568840,15548485903.524258,63.41335432244524,0.7623,-89.2712379665597,10.9865470852018,Process industries,Process Industries,america,1.86,0.9825971655427556
300,NYSE:TOST,TOST,"Toast, Inc.",toast,stock,['common'],1702000000.0,USD,43.26,100,1,false,0,USD,0.41782729805013863,7887775,25220581072.4624,126.15923009623798,0.3429,,0.0,Technology services,Technology Services,america,1.534483,0.760984012425618
301,NYSE:U,U,Unity Software Inc.,unity,stock,['common'],1691045000.0,USD,33.19,100,1,false,0,USD,-0.18045112781955572,8736195,14023368547.001501,,-1.0648,48.104103713812265,0.0,Technology services,Technology Services,america,1.564516,0.5453990396733672
302,NASDAQ:TTD,TTD,"The Trade Desk, Inc.",the-trade-desk,stock,['common'],1687261000.0,USD,53.175,100,1,false,0,USD,-1.945417665498801,37616425,25998600559.49751,64.11261152640462,0.8294,63.65430149960536,0.0,Technology services,Technology Services,america,1.511905,1.9356120791532083
303,NYSE:CF,CF,"CF Industries Holdings, Inc.",cf-industries,stock,['common'],1686000000.0,USD,82.63,100,1,false,0,USD,2.125818811024594,3050117,13383825148.026697,10.80017775918858,7.6508,36.215215339968324,2.47188233840069,Process industries,Process Industries,america,1.886364,0.9952743250969203
304,NYSE:BAX,BAX,Baxter International Inc.,baxter,stock,['common'],1686000000.0,USD,23.46,100,1,false,0,USD,-0.9708737864077688,7591779,12049549698.815535,,-0.2655,66.71263791374122,3.37695230054876,Health technology,Health Technology,america,1.9,0.5065726173969175
305,NYSE:MMC,MMC,"Marsh & McLennan Companies, Inc.",marsh-and-mclennan,stock,['common'],1677000000.0,USD,203.35,100,1,false,0,USD,-0.15711690479697216,2724499,99971744266.91487,24.408541489119084,8.3311,3.2866352591123054,1.64236264545588,Finance,Finance,america,1.913043,0.8861151510395131
306,NYSE:AA,AA,Alcoa Corporation,alcoa,stock,['common'],1675000000.0,USD,29.33,100,1,false,0,USD,-2.7842227378190367,8072031,7593969163.988398,7.523213461242497,3.8986,,1.32582035134239,Non-energy minerals,Non-Energy Minerals,america,1.571429,1.5503161311387013
307,NYSE:MPC,MPC,Marathon Petroleum Corporation,marathon-petroleum,stock,['common'],1673000000.0,USD,158.59,100,1,false,0,USD,-1.398905744839592,1784158,48214582197.9773,23.493074587067625,6.7505,-64.53190840978111,2.21027107684656,Energy minerals,Energy Minerals,america,1.590909,1.0992467191715865
308,NYSE:AAP,AAP,Advance Auto Parts Inc.,advance-auto-parts,stock,['common'],1672000000.0,USD,59.36,100,1,false,0,USD,0.4739336492891015,1599802,3557185880.6824646,,-5.8937,-950.830085173957,1.6926201760325,Retail trade,Retail Trade,america,2.086207,0.7773601973028871
309,NASDAQ:JAZZ,JAZZ,Jazz Pharmaceuticals plc,jazz-pharmaceuticals,stock,['common'],1669880000.0,USD,110.75,100,1,false,0,USD,-0.4941599281221897,606975,6717963353.773585,,-6.7468,-220.51946196030795,0.0,Health technology,Health Technology,america,1.075,0.6432338339248078
310,NYSE:HUBS,HUBS,"HubSpot, Inc.",hubspot,stock,['common'],1669531000.0,USD,420.79,100,1,false,0,USD,-6.432891576981234,1994217,22172732808.878056,,-0.2261,58.68055555555556,0.0,Technology services,Technology Services,america,1.175676,1.8536373302384492
311,NASDAQ:PCVX,PCVX,"Vaxcyte, Inc.",vaxcyte,stock,['common'],1661427000.0,USD,29.67,100,1,false,0,USD,-0.7692307692307587,1649586,3851858716.107693,,-4.1928,11.836322728515254,0.0,Health technology,Health Technology,america,1.0,1.2811704479870751
312,NASDAQ:TW,TW,Tradeweb Markets Inc.,tradeweb,stock,['common'],1631121000.0,USD,134.85,100,1,false,0,USD,-0.43561724748966585,1075015,31885204804.933918,51.975332433994986,2.5945,28.42787842787843,0.3248670998228,Finance,Finance,america,1.441176,0.6847658041264622
313,NASDAQ:EA,EA,Electronic Arts Inc.,electronic-arts,stock,['common'],1630000000.0,USD,176.11,100,1,false,0,USD,5.0524934383202265,6124877,44064005796.09712,44.21541551594276,3.983,-6.412274724500095,0.453352421856359,Technology services,Technology Services,america,1.612903,1.702757889320683
314,NYSE:BBY,BBY,"Best Buy Co., Inc.",best-buy,stock,['common'],1627000000.0,USD,68.59,100,1,false,0,USD,-0.5509641873278172,2862505,14496270062.501379,16.762793880443816,4.0918,-28.343519604924435,5.48064375815572,Retail trade,Retail Trade,america,1.758621,1.0268314443972373
315,NYSE:PPG,PPG,"PPG Industries, Inc.",ppg-industries,stock,['common'],1625000000.0,USD,106.52,100,1,false,0,USD,-0.40205703599813636,1838148,24041562989.080875,18.886859696093904,5.6399,-7.566867706831001,2.54324450677887,Process industries,Process Industries,america,1.62963,0.71527557352758
316,NASDAQ:FRHC,FRHC,Freedom Holding Corp.,freedom-holding,stock,['common'],1603976000.0,USD,175.0,100,1,false,0,USD,-1.8453082057322296,226503,10710986401.649002,129.85085701565632,1.3477,-76.49100772759783,0.0,Finance,Finance,america,,1.632148210065141
317,NASDAQ:MNDY,MNDY,monday.com Ltd.,monday-com,stock,['common'],1588335000.0,USD,174.13,100,1,false,0,USD,-29.797613288179324,9136579,8841160497.530117,176.62034689116544,0.9859,163.11716039498265,0.0,Technology services,Technology Services,america,1.230769,10.20343370243241
318,NASDAQ:MDLZ,MDLZ,"Mondelez International, Inc.",mondelez,stock,['common'],1587000000.0,USD,61.56,100,1,false,0,USD,-0.43668122270741716,13278457,79655283311.31877,22.48028045574058,2.7384,-5.660247355910012,3.04059518033317,Consumer non-durables,Consumer Non-Durables,america,1.410714,1.3499879869641076
319,NYSE:PSTG,PSTG,"Pure Storage, Inc.",pure-storage,stock,['common'],1580884000.0,USD,57.34,100,1,false,0,USD,-2.11676340047797,1487199,18740530008.84534,154.30570505920346,0.3716,33.33333333333333,0.0,Electronic technology,Electronic Technology,america,1.357143,0.7390189496969359
320,NYSE:CBRE,CBRE,CBRE Group Inc,cbre-group,stock,['common'],1576000000.0,USD,153.49,100,1,false,0,USD,-1.2290862290862268,1422190,45671610980.66203,43.00282968649315,3.5693,19.482475814280463,0.0,Finance,Finance,america,1.428571,0.6563150415571436
321,NASDAQ:COKE,COKE,"Coca-Cola Consolidated, Inc.",coca-cola,stock,['common'],1570111000.0,USD,114.59,100,1,false,0,USD,0.4206467443694716,261350,9956255732.892912,19.084973851637187,6.0042,23.10752070860329,0.876347384103058,Consumer non-durables,Consumer Non-Durables,america,,0.516691702210021
322,NYSE:LUMN,LUMN,"Lumen Technologies, Inc.",lumen,stock,['common'],1570000000.0,USD,3.74,100,1,false,0,USD,-0.5319148936170099,9719170,3837767297.2287235,,-1.1866,43.47101138583202,0.0,Communications,Communications,america,1.866667,0.6513458121207337
323,NYSE:IPG,IPG,"Interpublic Group of Companies, Inc. (The)",interpublic-group-cos,stock,['common'],1564400000.0,USD,24.97,100,1,false,0,USD,0.24086712163789128,5797882,9145671651.142513,21.146680216802167,1.1808,-56.214773064372594,5.29907667603372,Commercial services,Commercial Services,america,1.615385,1.130844292698184
324,NYSE:VLTO,VLTO,Veralto Corp,veralto,stock,['common'],1559000000.0,USD,107.14,100,1,false,0,USD,-0.519962859795731,1203336,26587951954.913834,30.003640538799743,3.5709,11.667396334980298,0.389972144846797,Producer manufacturing,Producer Manufacturing,america,1.5,0.8322765634597601
325,NYSE:PATH,PATH,"UiPath, Inc.",uipath,stock,['common'],1555471000.0,USD,10.44,100,1,false,0,USD,-2.0637898686679232,10105422,5585805389.31332,,-0.1188,23.404255319148927,0.0,Technology services,Technology Services,america,1.857143,0.7681498086349264
326,NYSE:JBL,JBL,Jabil Inc.,jabil,stock,['common'],1549000000.0,USD,222.67,100,1,false,0,USD,-0.7444058126058732,842278,23896684019.822098,43.288166566224064,5.1439,-53.19216699728829,0.142640634750825,Producer manufacturing,Producer Manufacturing,america,1.291667,0.6851783820614752
327,NYSE:TSN,TSN,"Tyson Foods, Inc.",tyson-foods,stock,['common'],1548000000.0,USD,56.68,100,1,false,0,USD,-0.6311360448807845,2137643,19768197791.01122,25.187752744078566,2.2503,,3.48877980364656,Consumer non-durables,Consumer Non-Durables,america,1.733333,0.6566924294065231
328,NYSE:CMG,CMG,"Chipotle Mexican Grill, Inc.",chipotle-mexican-grill,stock,['common'],1546492000.0,USD,41.62,100,1,false,0,USD,0.43436293436293366,17558835,55807632256.75821,36.78953416423583,1.1313,10.857422831945126,0.0,Consumer services,Consumer Services,america,1.342105,0.8047553582594704
329,NYSE:FIG,FIG,FIGMA INC,figma,stock,['common'],1541805000.0,USD,82.5,100,1,false,0,USD,5.620279093585969,8629713,33633674250.0,,-1.512,-197.46035838597396,0.0,Technology services,Technology Services,america,,
330,NASDAQ:CYBR,CYBR,CyberArk Software Ltd.,cyber-ark-software,stock,['common'],1538775000.0,USD,401.86,100,1,false,0,USD,0.5253151891134739,1916083,20256639363.30143,,-3.3764,-876.4025448235975,0.0,Technology services,Technology Services,america,1.567568,0.443103336356527
331,NYSE:ARES,ARES,Ares Management Corporation,ares-management,stock,['common'],1531905000.0,USD,186.55,100,1,false,0,USD,-0.9977179854587885,751719,40103312563.141495,106.72196796338673,1.748,-11.650240080869342,2.17587432998992,Finance,Finance,america,1.470588,0.5332535518598495
332,NASDAQ:ENPH,ENPH,"Enphase Energy, Inc.",enphase-energy,stock,['common'],1530184000.0,USD,32.57,100,1,false,0,USD,0.4007398273736207,7798414,4258552665.4454374,25.657791082401133,1.2694,38.732240437158474,0.0,Electronic technology,Electronic Technology,america,2.0,1.0609835614508292
333,NASDAQ:CHKP,CHKP,Check Point Software Technologies Ltd.,check-point-software-technologies,stock,['common'],1524400000.0,USD,180.73,100,1,false,0,USD,-1.4128300240017475,794063,19585443880.135555,23.556476629910584,7.6722,6.089770181697507,0.0,Technology services,Technology Services,america,1.615385,0.46554209453518636
334,NYSE:GD,GD,General Dynamics Corporation,general-dynamics,stock,['common'],1523000000.0,USD,314.93,100,1,false,0,USD,0.2546716327635092,1004670,84714076140.07854,21.14646003437903,14.8928,16.091514986163617,1.85910291917359,Electronic technology,Electronic Technology,america,1.666667,0.8948589101064358
335,NYSE:OMF,OMF,"OneMain Holdings, Inc.",onemain,stock,['common'],1511000000.0,USD,55.64,100,1,false,0,USD,-0.3403188250044738,559325,6613946697.055347,10.057663455107464,5.5321,13.82453396979548,7.45119111588752,Finance,Finance,america,1.3125,0.5475154208808525
336,NYSE:TNET,TNET,"TriNet Group, Inc.",trinet,stock,['common'],1508000000.0,USD,62.83,100,1,false,0,USD,-1.1640711027214126,361277,3052905620.052855,21.445149839579493,2.9298,-50.301940561813,1.65172251061822,Commercial services,Commercial Services,america,1.857143,0.6548225595205082
337,NYSE:ED,ED,"Consolidated Edison, Inc.",consolidated-edison,stock,['common'],1507000000.0,USD,104.12,100,1,false,0,USD,-0.34456355283307755,2357182,37551050155.763016,18.87873513199884,5.5152,7.262048309930378,3.21592649310873,Utilities,Utilities,america,2.066667,1.0334103793739324
338,NASDAQ:SNDK,SNDK,Sandisk Corporation,sandisk,stock,['common'],1507000000.0,USD,43.37,100,1,false,0,USD,-2.187640956247194,3095179,6301658506.762967,,,,0.0,Electronic technology,Electronic Technology,america,1.416667,1.805745356906661
339,NYSE:WAB,WAB,Westinghouse Air Brake Technologies Corporation,wabtec,stock,['common'],1499000000.0,USD,191.91,100,1,false,0,USD,0.2559816111169204,1475721,32807622689.87917,28.64157363739478,6.7004,17.164440092327066,0.47017030613311,Producer manufacturing,Producer Manufacturing,america,1.461538,0.8499909196204108
340,NYSE:IVZ,IVZ,Invesco Ltd,invesco,stock,['common'],1491900000.0,USD,20.45,100,1,false,0,USD,-1.3030888030888013,6822921,9119958909.56805,21.965628356605798,0.931,,3.98166023166023,Finance,Finance,america,1.833333,1.175878652881411
341,NYSE:GLW,GLW,Corning Incorporated,corning,stock,['common'],1491000000.0,USD,64.98,100,1,false,0,USD,-1.2011555420404318,5693374,55663081153.97507,68.79830598200107,0.9445,86.36543014996053,1.70290405960164,Electronic technology,Electronic Technology,america,1.411765,0.757728072413443
342,NYSE:A,A,"Agilent Technologies, Inc.",agilent-technologies,stock,['common'],1486000000.0,USD,114.13,100,1,false,0,USD,-0.42749956377596326,1082339,32420308159.04964,28.148970279935874,4.0545,-4.201025447156401,0.854999127551911,Health technology,Health Technology,america,1.6,0.769866834836759
343,NYSE:SKX,SKX,"Skechers U.S.A., Inc.",skechers-usa,stock,['common'],1483406000.0,USD,62.91,100,1,false,0,USD,-0.07941550190597882,1510893,9411532487.834179,14.386005030871253,4.373,17.13183693148337,0.0,Consumer non-durables,Consumer Non-Durables,america,1.777778,0.5268333923607514
344,NYSE:KD,KD,"Kyndryl Holdings, Inc.",kyndryl,stock,['common'],1466000000.0,USD,29.12,100,1,false,0,USD,-5.115672857608343,4491174,6730912426.989899,23.808355817185838,1.2231,,0.0,Technology services,Technology Services,america,1.1,1.041003374333509
345,CBOE:CBOE,CBOE,"Cboe Global Markets, Inc.",cboe-global-markets,stock,['common'],1465000000.0,USD,253.24,100,1,false,0,USD,0.26130334943384137,791268,26486405641.72033,29.6874633654545,8.5302,18.056881876686738,0.997703697838309,Finance,Finance,america,1.975,0.7247724472377661
346,NYSE:SNA,SNA,Snap-On Incorporated,snap-on,stock,['common'],1458300000.0,USD,321.17,100,1,false,0,USD,-0.19577377252952005,222314,16753309562.860844,17.118476036158963,18.7616,-2.4586030310119797,2.57302672467371,Consumer durables,Consumer Durables,america,1.818182,0.8598611313095058
347,NYSE:LEN,LEN,Lennar Corporation,lennar,stock,['common'],1455028000.0,USD,120.53,100,1,false,0,USD,-0.26479106330160795,2412190,31061482905.49442,9.964698198533362,12.0957,-17.776735459662287,1.65494414563508,Consumer durables,Consumer Durables,america,1.738095,0.9472023409604865
348,NASDAQ:XP,XP,XP Inc.,xp,stock,['common'],1436241739.63144,USD,16.7,100,1,false,0,USD,-3.579676674364902,5551856,8799933962.852194,10.797181095235016,1.5467,1.3564875491480957,0.00375288683602771,Finance,Finance,america,1.25,1.1385612244674048
349,NYSE:ZTS,ZTS,Zoetis Inc.,zoetis,stock,['common'],1435000000.0,USD,149.02,100,1,false,0,USD,1.1333559552086976,3065319,66043203685.36234,25.640055058499655,5.812,13.809038928487515,1.31116389548694,Health technology,Health Technology,america,1.275,0.7455344458711491
350,NYSE:TXT,TXT,Textron Inc.,textron,stock,['common'],1434000000.0,USD,77.58,100,1,false,0,USD,0.7270838743183619,1643316,13825165931.027786,17.552036199095024,4.42,-6.526244554413572,0.103869124902623,Electronic technology,Electronic Technology,america,1.611111,0.9949790165188643
351,NASDAQ:BMRN,BMRN,BioMarin Pharmaceutical Inc.,biomarin-pharmaceutical,stock,['common'],1432125000.0,USD,56.8,100,1,false,0,USD,-0.9244723530437836,1907972,10906428912.429794,16.822651344627413,3.3764,154.89959232975994,0.0,Health technology,Health Technology,america,1.214286,0.5814737962211024
352,NASDAQ:FFIV,FFIV,"F5, Inc.",f5-network,stock,['common'],1426957000.0,USD,318.11,100,1,false,0,USD,-1.1374584330422255,412819,18274518707.032135,28.05054406292436,11.3406,21.91833838611882,0.0,Technology services,Technology Services,america,1.90625,0.5640598635633689
353,NASDAQ:ETSY,ETSY,"Etsy, Inc.",etsy,stock,['common'],1412336000.0,USD,61.77,100,1,false,0,USD,1.4119192250862036,5597394,6121936595.352816,49.40019193857966,1.2504,-41.91210629006783,0.0,Retail trade,Retail Trade,america,1.833333,0.8796718038325061
354,NYSE:CL,CL,Colgate-Palmolive Company,colgate-palmolive,stock,['common'],1412000000.0,USD,84.455,100,1,false,0,USD,-0.27748258353996863,3515730,68258291759.60378,23.737984147506886,3.5578,3.4123939076851517,2.40878498051718,Consumer non-durables,Consumer Non-Durables,america,1.595238,0.600009594746871
355,NYSE:BRSL,BRSL,"Brightstar Lottery PLC Trading under the Legal Name to begin at the market open on July 21, 2025.",international-game-technology,stock,['common'],1401000000.0135698,USD,14.94,100,1,false,0,USD,-1.0596026490066235,1997867,3032820076.184106,15.78780513579203,0.9463,-8.44620743034056,5.29801324503311,Consumer services,Consumer Services,america,1.555556,0.6093383258483124
356,NYSE:ESTC,ESTC,Elastic N.V.,elastic-n-v,stock,['common'],1400931000.0,USD,72.54,100,1,false,0,USD,-2.643940410683128,1650811,7655501083.281977,,-1.0476,-296.10632721827034,0.0,Technology services,Technology Services,america,1.3,1.080339965826983
357,NASDAQ:CALM,CALM,"Cal-Maine Foods, Inc.",cal-maine-foods,stock,['common'],1393100000.0,USD,107.53,100,1,false,0,USD,-0.19491368108408555,749722,5214933347.521905,4.308386388496011,24.9583,339.1051918577033,6.28735845554112,Process industries,Process Industries,america,2.0,0.7771688043623837
358,NYSE:AON,AON,Aon plc,aon,stock,['common'],1387000000.0,USD,368.09,100,1,false,0,USD,0.46124454148471555,1274729,79369989054.81334,30.819016042064366,11.9436,-4.47412620970967,0.756004366812227,Finance,Finance,america,1.590909,0.8801994161828857
359,NYSE:MPLX,MPLX,MPLX LP,mplx-lp,stock,['common'],1386000000.0,USD,50.2,100,1,false,0,USD,-0.4165840111088946,1573356,51157105863.68975,11.913237457876502,4.2138,2.07848837209302,7.37849633009324,Industrial services,Industrial Services,america,1.53125,0.9511970975525427
360,NYSE:W,W,Wayfair Inc.,wayfair,stock,['common'],1382000000.0,USD,71.76,100,1,false,0,USD,-0.8428907005665321,2708374,9304469031.79218,,-2.3991,54.65439355850833,0.0,Retail trade,Retail Trade,america,1.527027,0.45990311546258394
361,NYSE:BIO,BIO,"Bio-Rad Laboratories, Inc.",bio-rad-laboratories,stock,['common'],1375800000.0,USD,264.53,100,1,false,0,USD,0.12111577911509527,169863,7161480032.848075,22.54331319294717,11.7343,,0.0,Health technology,Health Technology,america,1.333333,0.40773457826284515
362,NYSE:HD,HD,"Home Depot, Inc. (The)",home-depot,stock,['common'],1369000000.0,USD,387.53,100,1,false,0,USD,-0.0825061235013665,2605666,385564445581.8646,26.290509691118903,14.7403,-1.110306055360999,2.34626788706974,Retail trade,Retail Trade,america,1.434211,0.8816713406989735
363,NYSE:DT,DT,"Dynatrace, Inc.",dynatrace,stock,['common'],1346394000.0,USD,46.04,100,1,false,0,USD,-0.43252595155709955,5002297,13881348534.591696,28.33405132623546,1.6249,214.0510243525319,0.0,Technology services,Technology Services,america,1.328571,1.35327587888386
364,NYSE:WOLF,WOLF,"Wolfspeed, Inc.",wolfspeed,stock,['common'],1329600000.0,USD,1.42,100,1,false,0,USD,-4.054054054054058,7729368,220989951.4189189,,-8.3521,-30.356947761077556,0.0,Electronic technology,Electronic Technology,america,2.166667,0.7590477965520366
365,NASDAQ:TIGO,TIGO,Millicom International Cellular S.A.,millicom,stock,['common'],1329000000.01287,USD,42.53,100,1,false,0,USD,1.1414982164090464,2332231,7319256078.965518,7.536637663695488,5.6431,812.53234152652,5.94530321046373,Communications,Communications,america,1.333333,2.4072085659236815
366,NASDAQ:LULU,LULU,lululemon athletica inc.,lululemon-athletica,stock,['common'],1325272000.0,USD,186.44,100,1,false,0,USD,-1.5784194689331197,2578525,23297808323.300003,12.722719238984311,14.6541,17.42914152462917,0.0,Consumer non-durables,Consumer Non-Durables,america,1.647059,0.791728800219944
367,NASDAQ:SWKS,SWKS,"Skyworks Solutions, Inc.",skyworks-solutions,stock,['common'],1317900000.0,USD,70.53,100,1,false,0,USD,-0.7737760270118137,2563826,10468596537.303463,28.101840784126228,2.5098,-48.21524367597904,3.93922341024198,Electronic technology,Electronic Technology,america,2.066667,0.7940359762970989
368,NASDAQ:SNEX,SNEX,StoneX Group Inc.,stonex,stock,['common'],1313100000.0,USD,89.41,100,1,false,0,USD,0.08955558043210377,999948,4664033604.063473,15.237916695071236,5.8676,22.07635493602415,0.0,Finance,Finance,america,1.0,1.220213497214901
369,NYSE:IR,IR,Ingersoll Rand Inc.,ingersoll-rand,stock,['common'],1310600000.0,USD,76.45,100,1,false,0,USD,0.7379101330873663,2539045,30385244500.41244,59.68925671455341,1.2808,-36.675566103035706,0.105415733298195,Producer manufacturing,Producer Manufacturing,america,1.631579,0.5862073376065914
370,NASDAQ:AUR,AUR,"Aurora Innovation, Inc.",aurora-innovation,stock,['common'],1310000000.0,USD,6.24,100,1,false,0,USD,1.2987012987012998,21888308,11514873174.155844,,-0.4695,2.875465453040965,0.0,Technology services,Technology Services,america,1.5,0.9204788299829042
371,NYSE:NSC,NSC,Norfolk Southern Corporation,norfolk-southern,stock,['common'],1303000000.0,USD,278.32,100,1,false,0,USD,-0.6106488590508087,1280888,62442291031.14438,18.803880766424342,14.8012,87.09881303012298,1.92836481805521,Transportation,Transportation,america,1.717391,0.350703077410688
372,NYSE:INFA,INFA,Informatica Inc.,informatica,stock,['common'],1298574000.0,USD,24.69,100,1,false,0,USD,0.08107012565869304,2179103,8609239475.537899,,-0.0259,-104.92395437262358,0.0,Technology services,Technology Services,america,2.0,0.6782967320467326
373,NYSE:J,J,Jacobs Solutions Inc.,jacobs-engineering,stock,['common'],1296007000.0,USD,147.85,100,1,false,0,USD,-0.2092332613390944,623573,17673467305.846386,36.94679761101532,4.0017,-20.983729563225662,0.823434125269978,Technology services,Technology Services,america,1.526316,0.6745626511503326
374,NYSE:MO,MO,"Altria Group, Inc.",altria,stock,['common'],1296000000.0,USD,65.69,100,1,false,0,USD,2.336812587630472,10649047,110352043409.65306,12.694946371630108,5.1745,-10.747550710638883,6.35613023835488,Consumer non-durables,Consumer Non-Durables,america,1.941176,1.1916790440791045
375,NYSE:LMT,LMT,Lockheed Martin Corporation,lockheed-martin,stock,['common'],1293000000.0,USD,426.26,100,1,false,0,USD,0.14801588233911978,1461646,99516816497.83286,23.999369415527017,17.7613,-35.54634626061902,3.06604327702465,Electronic technology,Electronic Technology,america,1.75,0.7749252760889264
376,NYSE:BIPC,BIPC,Brookfield Infrastructure Corporation,brookfield,stock,['common'],1279841644.2499998,USD,40.26,100,1,false,0,USD,1.2830188679245231,438832,4791676207.593338,,-8.570807049999999,-203.18888748241216,4.25249816983895,Utilities,Utilities,america,,0.6869313330082596
377,NYSE:PHM,PHM,"PulteGroup, Inc.",pulte-group,stock,['common'],1267326000.0,USD,120.2,100,1,false,0,USD,-1.1838211114764863,1651394,23715168624.68596,8.986042478114276,13.3763,1.973714303139346,0.707004274909569,Consumer durables,Consumer Durables,america,1.441176,0.9341650000240416
378,NASDAQ:DKNG,DKNG,DraftKings Inc.,draftkings,stock,['common'],1266585000.0,USD,42.73,100,1,false,0,USD,-0.34981343283583416,8909165,21206284815.043606,,-0.6526,25.151966968689077,0.0,Consumer services,Consumer Services,america,1.162162,0.7219172522476156
379,NYSE:SO,SO,Southern Company (The),southern,stock,['common'],1265000000.0,USD,94.57,100,1,false,0,USD,-0.12672932727849248,4313213,104031481828.00243,24.417133562262784,3.8731,-7.671219814536691,3.06262540923012,Utilities,Utilities,america,1.704545,0.7010442345193625
380,NYSE:DOV,DOV,Dover Corporation,dover,stock,['common'],1264893000.0,USD,175.29,100,1,false,0,USD,1.0200553250345676,1334023,24038300163.971127,10.568233201700178,16.5865,54.6627751927865,1.18718303365606,Producer manufacturing,Producer Manufacturing,america,1.47619,1.2491033343648714
381,NYSE:CIEN,CIEN,Ciena Corporation,ciena,stock,['common'],1253948000.0,USD,93.38,100,1,false,0,USD,-1.7673048600883725,1409291,13200870479.823267,130.0738264382226,0.7179,-30.864791987673346,0.0,Electronic technology,Electronic Technology,america,1.475,0.858444136968186
382,NASDAQ:ITRI,ITRI,"Itron, Inc.",itron,stock,['common'],1224257000.0,USD,123.98,100,1,false,0,USD,-1.1954096270321963,436993,5668109565.688875,21.17723421699918,5.8544,44.30011584629415,0.0,Electronic technology,Electronic Technology,america,1.214286,0.4470876581060797
383,NYSE:RMD,RMD,ResMed Inc.,resmed,stock,['common'],1222530000.0,USD,284.32,100,1,false,0,USD,0.14793941528707852,835220,41689104567.24875,29.902924874580616,9.5081,37.36852750809063,0.746741810496654,Health technology,Health Technology,america,1.462963,0.6223771106625877
384,NASDAQ:TRIP,TRIP,"TripAdvisor, Inc.",tripadvisor,stock,['common'],1212000000.0,USD,17.79,100,1,false,0,USD,-1.0016694490818014,3176003,2066016499.4741235,37.38965952080706,0.4758,214.47455386649045,0.0,Consumer services,Consumer Services,america,2.1,0.8680792711967552
385,NASDAQ:TSEM,TSEM,Tower Semiconductor Ltd.,tower-semiconductor,stock,['common'],1207603000.0,USD,46.33,100,1,false,0,USD,-3.9394567696454463,1116942,5177684262.620569,26.632559209013564,1.7396,-60.782722395058386,0.0,Electronic technology,Electronic Technology,america,1.166667,1.064259149983435
386,NASDAQ:BULL,BULL,Webull Corporation,webull,stock,['common'],1204223315.0,USD,14.88,100,1,false,0,USD,-0.7999999999999948,16691043,7213033367.0720005,96.18616677440207,0.1547,-2.397476340694005,0.0,Technology services,Technology Services,america,,1.2377584513967896
387,NASDAQ:FSLR,FSLR,"First Solar, Inc.",first-solar,stock,['common'],1202095000.0,USD,182.13,100,1,false,0,USD,-1.3647441104792906,1508692,19533013875.563766,15.575186426763358,11.6936,4.446310223476659,0.0,Electronic technology,Electronic Technology,america,1.205882,0.5769185837638641
388,NASDAQ:EXC,EXC,Exelon Corporation,exelon,stock,['common'],1202000000.0,USD,44.71,100,1,false,0,USD,-1.345984112974403,4396438,45156532088.292145,16.972894996583403,2.6342,8.644724903076797,3.44218887908208,Utilities,Utilities,america,1.815789,0.626107764599131
389,NASDAQ:CRNX,CRNX,"Crinetics Pharmaceuticals, Inc.",crinetics-pharmaceuticals,stock,['common'],1196860000.0,USD,27.38,100,1,false,0,USD,1.97392923649906,1165197,2578538775.9865923,,-4.1125,-9.096455857385392,0.0,Health technology,Health Technology,america,1.138889,1.0493053197269098
390,NASDAQ:APP,APP,Applovin Corporation,applovin,stock,['common'],1192608000.0,USD,465.58,100,1,false,0,USD,2.1053554980481524,5974103,157482403436.17145,69.16643144712016,6.7313,185.22457627118644,0.0,Technology services,Technology Services,america,1.290323,0.7752146781448885
391,NASDAQ:OPEN,OPEN,Opendoor Technologies Inc,opendoor,stock,['common'],1185000000.0,USD,2.31,100,1,false,0,USD,18.461538461538467,146170110,1700054156.9846156,,-0.4256,27.59441987070432,0.0,Finance,Finance,america,2.15,0.7924899086974347
392,NASDAQ:RNA,RNA,"Avidity Biosciences, Inc.",avidity-biosciences,stock,['common'],1183144000.0,USD,45.78,100,1,false,0,USD,-1.1017498379779607,3364947,5889749818.565133,,-3.5569,-20.454468488604423,0.0,Health technology,Health Technology,america,1.055556,0.6985123569820129
393,NASDAQ:VSAT,VSAT,"ViaSat, Inc.",viasat,stock,['common'],1177492000.0,USD,25.55,100,1,false,0,USD,-0.2732240437158481,2091632,3430178839.7540984,,-4.6215,43.13959497034868,0.0,Electronic technology,Electronic Technology,america,1.555556,0.32302449090792473
394,NYSE:ETR,ETR,Entergy Corporation,entergy,stock,['common'],1175631000.0,USD,90.09,100,1,false,0,USD,-0.42002873880843977,1916402,40216992543.81475,22.42383512544803,4.0176,-3.9586919104991494,2.6141262296894,Utilities,Utilities,america,1.388889,0.6177146477189676
